Nom de la base,Nombre d'iteration,Taille liste Tabou,Poids MAx,Total weight,Total profit,Temps d'execution,Fichier solution
pi-15-10000-1000-001.kna,50000,1,49297,49297,49416,307.9681327342987,results/8/item_solutions/pi-15-10000-1000-001.kna_50000_1_items.csv
pi-15-10000-1000-001.kna,50000,10,49297,49297,49407,316.84601497650146,results/8/item_solutions/pi-15-10000-1000-001.kna_50000_10_items.csv
pi-15-10000-1000-001.kna,50000,15,49297,49297,49434,329.8851556777954,results/8/item_solutions/pi-15-10000-1000-001.kna_50000_15_items.csv
pi-15-10000-1000-001.kna,50000,20,49297,49297,49401,280.48802304267883,results/8/item_solutions/pi-15-10000-1000-001.kna_50000_20_items.csv
pi-15-10000-1000-001.kna,50000,5,49297,49297,49401,311.7370743751526,results/8/item_solutions/pi-15-10000-1000-001.kna_50000_5_items.csv
pi-15-10000-1000-001.kna,5000,1,49297,49297,49416,32.971747398376465,results/8/item_solutions/pi-15-10000-1000-001.kna_5000_1_items.csv
pi-15-10000-1000-001.kna,5000,10,49297,49297,49434,31.39285635948181,results/8/item_solutions/pi-15-10000-1000-001.kna_5000_10_items.csv
pi-15-10000-1000-001.kna,5000,15,49297,49297,49422,30.03437209129333,results/8/item_solutions/pi-15-10000-1000-001.kna_5000_15_items.csv
pi-15-10000-1000-001.kna,5000,20,49297,49297,49425,32.805424213409424,results/8/item_solutions/pi-15-10000-1000-001.kna_5000_20_items.csv
pi-15-10000-1000-001.kna,5000,5,49297,49297,49425,33.2140691280365,results/8/item_solutions/pi-15-10000-1000-001.kna_5000_5_items.csv
pi-15-10000-1000-001.kna,500,1,49297,49297,49413,2.890088558197021,results/8/item_solutions/pi-15-10000-1000-001.kna_500_1_items.csv
pi-15-10000-1000-001.kna,500,10,49297,49297,49419,4.307091236114502,results/8/item_solutions/pi-15-10000-1000-001.kna_500_10_items.csv
pi-15-10000-1000-001.kna,500,15,49297,49297,49425,3.5035109519958496,results/8/item_solutions/pi-15-10000-1000-001.kna_500_15_items.csv
pi-15-10000-1000-001.kna,500,20,49297,49297,49419,3.687923669815064,results/8/item_solutions/pi-15-10000-1000-001.kna_500_20_items.csv
pi-15-10000-1000-001.kna,500,5,49297,49297,49425,4.436874866485596,results/8/item_solutions/pi-15-10000-1000-001.kna_500_5_items.csv
pi-15-10000-1000-001.kna,50,1,49297,49297,49425,0.4447760581970215,results/8/item_solutions/pi-15-10000-1000-001.kna_50_1_items.csv
pi-15-10000-1000-001.kna,50,10,49297,49297,49413,0.2796275615692138,results/8/item_solutions/pi-15-10000-1000-001.kna_50_10_items.csv
pi-15-10000-1000-001.kna,50,15,49297,49297,49431,0.4231181144714355,results/8/item_solutions/pi-15-10000-1000-001.kna_50_15_items.csv
pi-15-10000-1000-001.kna,50,20,49297,49297,49425,0.3623080253601074,results/8/item_solutions/pi-15-10000-1000-001.kna_50_20_items.csv
pi-15-10000-1000-001.kna,50,5,49297,49297,49416,0.3362154960632324,results/8/item_solutions/pi-15-10000-1000-001.kna_50_5_items.csv
