Nom de la base,Nombre d'iteration,Taille liste Tabou,Poids MAx,Total weight,Total profit,Temps d'execution,Fichier solution
pi-15-1000-1000-001.kna,1000,1,4816,4816,4833,0.1886141300201416,results/7/item_solutions/pi-15-1000-1000-001.kna_1000_1_items.csv
pi-15-1000-1000-001.kna,1000,10,4816,4815,4836,0.3489022254943847,results/7/item_solutions/pi-15-1000-1000-001.kna_1000_10_items.csv
pi-15-1000-1000-001.kna,1000,15,4816,4816,4833,0.2129874229431152,results/7/item_solutions/pi-15-1000-1000-001.kna_1000_15_items.csv
pi-15-1000-1000-001.kna,1000,20,4816,4816,4833,0.3501574993133545,results/7/item_solutions/pi-15-1000-1000-001.kna_1000_20_items.csv
pi-15-1000-1000-001.kna,1000,5,4816,4816,4839,0.2411801815032959,results/7/item_solutions/pi-15-1000-1000-001.kna_1000_5_items.csv
pi-15-1000-1000-001.kna,100,1,4816,4816,4833,0.0170037746429443,results/7/item_solutions/pi-15-1000-1000-001.kna_100_1_items.csv
pi-15-1000-1000-001.kna,100,10,4816,4816,4836,0.0200045108795166,results/7/item_solutions/pi-15-1000-1000-001.kna_100_10_items.csv
pi-15-1000-1000-001.kna,100,15,4816,4816,4836,0.0230307579040527,results/7/item_solutions/pi-15-1000-1000-001.kna_100_15_items.csv
pi-15-1000-1000-001.kna,100,20,4816,4815,4833,0.0281732082366943,results/7/item_solutions/pi-15-1000-1000-001.kna_100_20_items.csv
pi-15-1000-1000-001.kna,100,5,4816,4816,4839,0.019033670425415,results/7/item_solutions/pi-15-1000-1000-001.kna_100_5_items.csv
pi-15-1000-1000-001.kna,500000,1,4816,4815,4830,101.434401512146,results/7/item_solutions/pi-15-1000-1000-001.kna_500000_1_items.csv
pi-15-1000-1000-001.kna,500000,10,4816,4816,4830,115.94899344444276,results/7/item_solutions/pi-15-1000-1000-001.kna_500000_10_items.csv
pi-15-1000-1000-001.kna,500000,15,4816,4816,4827,128.1132607460022,results/7/item_solutions/pi-15-1000-1000-001.kna_500000_15_items.csv
pi-15-1000-1000-001.kna,500000,20,4816,4816,4836,124.58623385429382,results/7/item_solutions/pi-15-1000-1000-001.kna_500000_20_items.csv
pi-15-1000-1000-001.kna,500000,5,4816,4816,4830,137.05603766441345,results/7/item_solutions/pi-15-1000-1000-001.kna_500000_5_items.csv
pi-15-1000-1000-001.kna,50000,1,4816,4816,4827,11.530519962310793,results/7/item_solutions/pi-15-1000-1000-001.kna_50000_1_items.csv
pi-15-1000-1000-001.kna,50000,10,4816,4816,4833,12.14569878578186,results/7/item_solutions/pi-15-1000-1000-001.kna_50000_10_items.csv
pi-15-1000-1000-001.kna,50000,15,4816,4816,4824,17.230950832366943,results/7/item_solutions/pi-15-1000-1000-001.kna_50000_15_items.csv
pi-15-1000-1000-001.kna,50000,20,4816,4816,4827,15.844626665115356,results/7/item_solutions/pi-15-1000-1000-001.kna_50000_20_items.csv
pi-15-1000-1000-001.kna,50000,5,4816,4816,4830,17.263623476028442,results/7/item_solutions/pi-15-1000-1000-001.kna_50000_5_items.csv
pi-15-1000-1000-001.kna,5000,1,4816,4816,4833,1.0108113288879397,results/7/item_solutions/pi-15-1000-1000-001.kna_5000_1_items.csv
pi-15-1000-1000-001.kna,5000,10,4816,4816,4836,0.988297700881958,results/7/item_solutions/pi-15-1000-1000-001.kna_5000_10_items.csv
pi-15-1000-1000-001.kna,5000,15,4816,4816,4836,1.2748703956604004,results/7/item_solutions/pi-15-1000-1000-001.kna_5000_15_items.csv
pi-15-1000-1000-001.kna,5000,20,4816,4816,4836,1.4366395473480225,results/7/item_solutions/pi-15-1000-1000-001.kna_5000_20_items.csv
pi-15-1000-1000-001.kna,5000,5,4816,4816,4833,1.150205135345459,results/7/item_solutions/pi-15-1000-1000-001.kna_5000_5_items.csv
pi-15-1000-1000-001.kna,500,1,4816,4816,4836,0.1106271743774414,results/7/item_solutions/pi-15-1000-1000-001.kna_500_1_items.csv
pi-15-1000-1000-001.kna,500,10,4816,4816,4830,0.2231812477111816,results/7/item_solutions/pi-15-1000-1000-001.kna_500_10_items.csv
pi-15-1000-1000-001.kna,500,15,4816,4816,4836,0.1492323875427246,results/7/item_solutions/pi-15-1000-1000-001.kna_500_15_items.csv
pi-15-1000-1000-001.kna,500,20,4816,4816,4833,0.119863748550415,results/7/item_solutions/pi-15-1000-1000-001.kna_500_20_items.csv
pi-15-1000-1000-001.kna,500,5,4816,4815,4836,0.1017398834228515,results/7/item_solutions/pi-15-1000-1000-001.kna_500_5_items.csv
pi-15-1000-1000-001.kna,50,1,4816,4816,4836,0.0110001564025878,results/7/item_solutions/pi-15-1000-1000-001.kna_50_1_items.csv
pi-15-1000-1000-001.kna,50,10,4816,4816,4833,0.0169970989227294,results/7/item_solutions/pi-15-1000-1000-001.kna_50_10_items.csv
pi-15-1000-1000-001.kna,50,15,4816,4816,4833,0.0110001564025878,results/7/item_solutions/pi-15-1000-1000-001.kna_50_15_items.csv
pi-15-1000-1000-001.kna,50,20,4816,4816,4833,0.0100941658020019,results/7/item_solutions/pi-15-1000-1000-001.kna_50_20_items.csv
pi-15-1000-1000-001.kna,50,5,4816,4816,4830,0.0091185569763183,results/7/item_solutions/pi-15-1000-1000-001.kna_50_5_items.csv
